engine,workload,threads,table_size,iteration,time_s,tps,qps,latency_avg_ms,latency_p95_ms
InnoDB,oltp_read_write,1,25000000,1,10,137.77,2756.23,36.89,36.89
InnoDB,oltp_read_write,1,25000000,1,20,170.40,3407.78,20.37,20.37
InnoDB,oltp_read_write,1,25000000,1,30,137.90,2758.06,38.25,38.25
InnoDB,oltp_read_write,1,25000000,1,40,120.70,2413.96,41.10,41.10
InnoDB,oltp_read_write,1,25000000,1,50,149.80,2996.59,33.72,33.72
InnoDB,oltp_read_write,1,25000000,1,60,178.20,3564.32,10.84,10.84
InnoDB,oltp_read_write,1,25000000,1,70,179.50,3588.79,9.06,9.06
InnoDB,oltp_read_write,1,25000000,1,80,169.00,3379.97,12.75,12.75
InnoDB,oltp_read_write,1,25000000,1,90,156.70,3134.81,12.52,12.52
InnoDB,oltp_read_write,1,25000000,1,100,150.20,3003.90,29.19,29.19
InnoDB,oltp_read_write,1,25000000,1,110,175.80,3516.12,11.04,11.04
InnoDB,oltp_read_write,1,25000000,1,120,142.20,2843.94,30.26,30.26
InnoDB,oltp_read_write,1,25000000,1,130,173.80,3476.43,12.30,12.30
InnoDB,oltp_read_write,1,25000000,1,140,136.12,2722.20,25.28,25.28
InnoDB,oltp_read_write,1,25000000,1,150,181.38,3628.04,12.30,12.30
InnoDB,oltp_read_write,1,25000000,1,160,184.10,3681.74,10.84,10.84
InnoDB,oltp_read_write,1,25000000,1,170,173.70,3472.80,13.95,13.95
InnoDB,oltp_read_write,1,25000000,1,180,180.70,3613.91,13.70,13.70
InnoDB,oltp_point_select,1,25000000,1,10,7370.18,7370.18,0.17,0.17
InnoDB,oltp_point_select,1,25000000,1,20,7349.58,7349.58,0.18,0.18
InnoDB,oltp_point_select,1,25000000,1,30,7370.31,7370.31,0.17,0.17
InnoDB,oltp_point_select,1,25000000,1,40,7296.40,7296.40,0.18,0.18
InnoDB,oltp_point_select,1,25000000,1,50,7322.00,7322.00,0.18,0.18
InnoDB,oltp_point_select,1,25000000,1,60,7286.00,7286.00,0.18,0.18
InnoDB,oltp_point_select,1,25000000,1,70,7302.21,7302.21,0.18,0.18
InnoDB,oltp_point_select,1,25000000,1,80,7327.80,7327.80,0.18,0.18
InnoDB,oltp_point_select,1,25000000,1,90,7320.30,7320.30,0.18,0.18
InnoDB,oltp_point_select,1,25000000,1,100,7273.89,7273.89,0.18,0.18
InnoDB,oltp_point_select,1,25000000,1,110,7291.70,7291.70,0.18,0.18
InnoDB,oltp_point_select,1,25000000,1,120,7457.01,7457.01,0.17,0.17
InnoDB,oltp_point_select,1,25000000,1,130,7459.30,7459.30,0.17,0.17
InnoDB,oltp_point_select,1,25000000,1,140,7348.80,7348.80,0.18,0.18
InnoDB,oltp_point_select,1,25000000,1,150,7321.00,7321.00,0.18,0.18
InnoDB,oltp_point_select,1,25000000,1,160,7314.11,7314.11,0.18,0.18
InnoDB,oltp_point_select,1,25000000,1,170,7415.49,7415.49,0.17,0.17
InnoDB,oltp_insert,1,25000000,1,10,6778.65,6778.65,0.13,0.13
InnoDB,oltp_insert,1,25000000,1,20,7502.88,7502.88,0.12,0.12
InnoDB,oltp_insert,1,25000000,1,30,7837.41,7837.41,0.12,0.12
InnoDB,oltp_insert,1,25000000,1,40,8400.31,8400.31,0.12,0.12
InnoDB,oltp_insert,1,25000000,1,50,7103.26,7103.26,0.12,0.12
InnoDB,oltp_insert,1,25000000,1,60,5998.28,5998.28,0.12,0.12
InnoDB,oltp_insert,1,25000000,1,70,8164.50,8164.50,0.12,0.12
InnoDB,oltp_insert,1,25000000,1,80,8000.94,8000.94,0.13,0.13
InnoDB,oltp_insert,1,25000000,1,90,7620.98,7620.98,0.12,0.12
InnoDB,oltp_insert,1,25000000,1,100,8121.73,8121.73,0.12,0.12
InnoDB,oltp_insert,1,25000000,1,110,7755.97,7755.97,0.12,0.12
InnoDB,oltp_insert,1,25000000,1,120,8115.65,8115.65,0.12,0.12
InnoDB,oltp_insert,1,25000000,1,130,7268.57,7268.57,0.12,0.12
InnoDB,oltp_insert,1,25000000,1,140,6964.20,6964.20,0.12,0.12
InnoDB,oltp_insert,1,25000000,1,150,8270.19,8270.19,0.12,0.12
InnoDB,oltp_insert,1,25000000,1,160,7678.81,7678.81,0.13,0.13
InnoDB,oltp_insert,1,25000000,1,170,7219.77,7219.77,0.12,0.12
InnoDB,oltp_write_only,1,25000000,1,10,443.10,2659.01,9.06,9.06
InnoDB,oltp_write_only,1,25000000,1,20,438.91,2633.33,9.06,9.06
InnoDB,oltp_write_only,1,25000000,1,30,407.70,2446.02,9.06,9.06
InnoDB,oltp_write_only,1,25000000,1,40,462.69,2776.37,8.90,8.90
InnoDB,oltp_write_only,1,25000000,1,50,431.60,2589.61,8.90,8.90
InnoDB,oltp_write_only,1,25000000,1,60,449.71,2698.38,8.74,8.74
InnoDB,oltp_write_only,1,25000000,1,70,474.30,2845.67,8.90,8.90
InnoDB,oltp_write_only,1,25000000,1,80,466.90,2801.40,8.90,8.90
InnoDB,oltp_write_only,1,25000000,1,90,524.99,3149.86,8.74,8.74
InnoDB,oltp_write_only,1,25000000,1,100,426.53,2559.16,8.90,8.90
InnoDB,oltp_write_only,1,25000000,1,110,491.67,2950.02,8.90,8.90
InnoDB,oltp_write_only,1,25000000,1,120,477.63,2865.70,8.90,8.90
InnoDB,oltp_write_only,1,25000000,1,130,501.76,3010.68,8.90,8.90
InnoDB,oltp_write_only,1,25000000,1,140,487.61,2925.54,8.90,8.90
InnoDB,oltp_write_only,1,25000000,1,150,503.18,3019.30,8.90,8.90
InnoDB,oltp_write_only,1,25000000,1,160,454.75,2728.33,8.90,8.90
InnoDB,oltp_write_only,1,25000000,1,170,489.34,2936.07,8.74,8.74
InnoDB,oltp_write_only,1,25000000,1,180,522.66,3135.94,8.74,8.74
TidesDB,oltp_read_write,1,25000000,1,10,0.00,1.20,0.00,0.00
TidesDB,oltp_read_write,1,25000000,1,20,0.00,0.10,0.00,0.00
TidesDB,oltp_read_write,1,25000000,1,30,0.00,0.00,0.00,0.00
TidesDB,oltp_read_write,1,25000000,1,40,0.10,1.90,30469.90,30469.90
TidesDB,oltp_read_write,1,25000000,1,50,0.10,1.90,15371.13,15371.13
TidesDB,oltp_read_write,1,25000000,1,60,0.00,0.00,0.00,0.00
TidesDB,oltp_read_write,1,25000000,1,70,0.00,0.20,0.00,0.00
TidesDB,oltp_read_write,1,25000000,1,80,0.00,0.10,0.00,0.00
TidesDB,oltp_read_write,1,25000000,1,90,0.00,0.00,0.00,0.00
TidesDB,oltp_read_write,1,25000000,1,100,0.20,3.70,48662.51,48662.51
TidesDB,oltp_read_write,1,25000000,1,110,0.20,4.30,15371.13,15371.13
TidesDB,oltp_read_write,1,25000000,1,120,0.00,0.00,0.00,0.00
TidesDB,oltp_read_write,1,25000000,1,130,0.10,2.00,15371.13,15371.13
TidesDB,oltp_read_write,1,25000000,1,140,0.00,0.00,0.00,0.00
TidesDB,oltp_read_write,1,25000000,1,150,0.10,1.80,15371.13,15371.13
TidesDB,oltp_read_write,1,25000000,1,160,0.20,4.10,15371.13,15371.13
TidesDB,oltp_read_write,1,25000000,1,170,0.00,0.00,0.00,0.00
TidesDB,oltp_read_write,1,25000000,1,180,0.00,0.10,0.00,0.00
TidesDB,oltp_point_select,1,25000000,1,10,8843.93,8843.93,0.17,0.17
TidesDB,oltp_point_select,1,25000000,1,20,8835.46,8835.46,0.17,0.17
TidesDB,oltp_point_select,1,25000000,1,30,8672.49,8672.49,0.17,0.17
TidesDB,oltp_point_select,1,25000000,1,40,8711.70,8711.70,0.17,0.17
TidesDB,oltp_point_select,1,25000000,1,50,8717.51,8717.51,0.17,0.17
TidesDB,oltp_point_select,1,25000000,1,60,8535.50,8535.50,0.17,0.17
TidesDB,oltp_point_select,1,25000000,1,70,8316.50,8316.50,0.17,0.17
TidesDB,oltp_point_select,1,25000000,1,80,8370.43,8370.43,0.17,0.17
TidesDB,oltp_point_select,1,25000000,1,90,8216.88,8216.88,0.17,0.17
TidesDB,oltp_point_select,1,25000000,1,100,8209.73,8209.73,0.17,0.17
TidesDB,oltp_point_select,1,25000000,1,110,7952.47,7952.47,0.17,0.17
TidesDB,oltp_point_select,1,25000000,1,120,7885.39,7885.39,0.17,0.17
TidesDB,oltp_point_select,1,25000000,1,130,7756.92,7756.92,0.17,0.17
TidesDB,oltp_point_select,1,25000000,1,140,7994.43,7994.43,0.17,0.17
TidesDB,oltp_point_select,1,25000000,1,150,7658.17,7658.17,0.18,0.18
TidesDB,oltp_point_select,1,25000000,1,160,7637.62,7637.62,0.18,0.18
TidesDB,oltp_point_select,1,25000000,1,170,7650.38,7650.38,0.17,0.17
TidesDB,oltp_insert,1,25000000,1,10,12799.83,12799.83,0.08,0.08
TidesDB,oltp_insert,1,25000000,1,20,12653.99,12653.99,0.09,0.09
TidesDB,oltp_insert,1,25000000,1,30,12783.41,12783.41,0.08,0.08
TidesDB,oltp_insert,1,25000000,1,40,12871.48,12871.48,0.08,0.08
TidesDB,oltp_insert,1,25000000,1,50,12780.85,12780.85,0.08,0.08
TidesDB,oltp_insert,1,25000000,1,60,12733.55,12733.55,0.08,0.08
TidesDB,oltp_insert,1,25000000,1,70,12720.98,12720.98,0.08,0.08
TidesDB,oltp_insert,1,25000000,1,80,12431.61,12431.61,0.09,0.09
TidesDB,oltp_insert,1,25000000,1,90,12745.14,12745.14,0.09,0.09
TidesDB,oltp_insert,1,25000000,1,100,13072.33,13072.33,0.08,0.08
TidesDB,oltp_insert,1,25000000,1,110,12711.90,12711.90,0.09,0.09
TidesDB,oltp_insert,1,25000000,1,120,12876.30,12876.30,0.08,0.08
TidesDB,oltp_insert,1,25000000,1,130,12781.99,12781.99,0.09,0.09
TidesDB,oltp_insert,1,25000000,1,140,12896.40,12896.40,0.08,0.08
TidesDB,oltp_insert,1,25000000,1,150,12970.50,12970.50,0.08,0.08
TidesDB,oltp_insert,1,25000000,1,160,12916.92,12916.92,0.08,0.08
TidesDB,oltp_insert,1,25000000,1,170,12792.67,12792.67,0.08,0.08
TidesDB,oltp_write_only,1,25000000,1,10,1750.90,10505.67,0.70,0.70
TidesDB,oltp_write_only,1,25000000,1,20,1754.27,10525.60,0.70,0.70
TidesDB,oltp_write_only,1,25000000,1,30,1725.91,10355.44,0.72,0.72
TidesDB,oltp_write_only,1,25000000,1,40,1760.39,10562.36,0.70,0.70
TidesDB,oltp_write_only,1,25000000,1,50,1763.51,10581.05,0.70,0.70
TidesDB,oltp_write_only,1,25000000,1,60,1744.79,10468.55,0.73,0.73
TidesDB,oltp_write_only,1,25000000,1,70,1674.81,10048.95,0.77,0.77
TidesDB,oltp_write_only,1,25000000,1,80,1670.69,10024.16,0.77,0.77
TidesDB,oltp_write_only,1,25000000,1,90,1597.91,9587.53,0.81,0.81
TidesDB,oltp_write_only,1,25000000,1,100,1613.49,9680.76,0.80,0.80
TidesDB,oltp_write_only,1,25000000,1,110,1551.21,9307.25,0.83,0.83
TidesDB,oltp_write_only,1,25000000,1,120,1640.79,9844.75,0.78,0.78
TidesDB,oltp_write_only,1,25000000,1,130,1548.61,9291.84,0.84,0.84
TidesDB,oltp_write_only,1,25000000,1,140,1516.40,9098.17,0.86,0.86
TidesDB,oltp_write_only,1,25000000,1,150,1496.50,8979.13,0.87,0.87
TidesDB,oltp_write_only,1,25000000,1,160,1463.20,8779.27,0.89,0.89
TidesDB,oltp_write_only,1,25000000,1,170,1446.60,8679.52,0.89,0.89
InnoDB,oltp_read_write,4,25000000,1,10,348.76,6979.96,44.98,44.98
InnoDB,oltp_read_write,4,25000000,1,20,345.35,6907.70,47.47,47.47
InnoDB,oltp_read_write,4,25000000,1,30,331.41,6626.78,45.79,45.79
InnoDB,oltp_read_write,4,25000000,1,40,339.03,6782.86,45.79,45.79
InnoDB,oltp_read_write,4,25000000,1,50,341.57,6829.73,42.61,42.61
InnoDB,oltp_read_write,4,25000000,1,60,353.64,7073.03,44.98,44.98
InnoDB,oltp_read_write,4,25000000,1,70,347.10,6942.12,44.17,44.17
InnoDB,oltp_read_write,4,25000000,1,80,344.30,6885.02,44.98,44.98
InnoDB,oltp_read_write,4,25000000,1,90,346.96,6939.26,46.63,46.63
InnoDB,oltp_read_write,4,25000000,1,100,348.70,6976.43,46.63,46.63
InnoDB,oltp_read_write,4,25000000,1,110,350.80,7012.56,44.98,44.98
InnoDB,oltp_read_write,4,25000000,1,120,358.51,7172.42,44.98,44.98
InnoDB,oltp_read_write,4,25000000,1,130,360.10,7202.29,41.85,41.85
InnoDB,oltp_read_write,4,25000000,1,140,338.63,6772.48,44.17,44.17
InnoDB,oltp_read_write,4,25000000,1,150,345.36,6906.64,44.17,44.17
InnoDB,oltp_read_write,4,25000000,1,160,349.14,6983.42,44.98,44.98
InnoDB,oltp_read_write,4,25000000,1,170,357.36,7144.72,41.10,41.10
InnoDB,oltp_read_write,4,25000000,1,180,356.71,7136.65,44.17,44.17
InnoDB,oltp_point_select,4,25000000,1,10,24343.08,24343.08,0.24,0.24
InnoDB,oltp_point_select,4,25000000,1,20,24518.29,24518.29,0.24,0.24
InnoDB,oltp_point_select,4,25000000,1,30,24186.53,24186.53,0.24,0.24
InnoDB,oltp_point_select,4,25000000,1,40,24420.90,24420.90,0.24,0.24
InnoDB,oltp_point_select,4,25000000,1,50,24486.21,24486.21,0.24,0.24
InnoDB,oltp_point_select,4,25000000,1,60,24439.09,24439.09,0.24,0.24
InnoDB,oltp_point_select,4,25000000,1,70,24509.61,24509.61,0.24,0.24
InnoDB,oltp_point_select,4,25000000,1,80,24820.16,24820.16,0.24,0.24
InnoDB,oltp_point_select,4,25000000,1,90,24348.26,24348.26,0.24,0.24
InnoDB,oltp_point_select,4,25000000,1,100,24274.44,24274.44,0.24,0.24
InnoDB,oltp_point_select,4,25000000,1,110,24463.53,24463.53,0.24,0.24
InnoDB,oltp_point_select,4,25000000,1,120,24336.26,24336.26,0.24,0.24
InnoDB,oltp_point_select,4,25000000,1,130,24353.11,24353.11,0.24,0.24
InnoDB,oltp_point_select,4,25000000,1,140,24455.70,24455.70,0.24,0.24
InnoDB,oltp_point_select,4,25000000,1,150,24558.21,24558.31,0.24,0.24
InnoDB,oltp_point_select,4,25000000,1,160,24897.27,24897.17,0.24,0.24
InnoDB,oltp_point_select,4,25000000,1,170,24777.70,24777.70,0.24,0.24
InnoDB,oltp_insert,4,25000000,1,10,5318.64,5318.64,0.21,0.21
InnoDB,oltp_insert,4,25000000,1,20,5178.31,5178.31,0.18,0.18
InnoDB,oltp_insert,4,25000000,1,30,4521.73,4521.73,0.17,0.17
InnoDB,oltp_insert,4,25000000,1,40,4483.49,4483.49,0.16,0.16
InnoDB,oltp_insert,4,25000000,1,50,4606.34,4606.34,0.16,0.16
InnoDB,oltp_insert,4,25000000,1,60,4721.96,4721.96,0.16,0.16
InnoDB,oltp_insert,4,25000000,1,70,4137.59,4137.59,0.16,0.16
InnoDB,oltp_insert,4,25000000,1,80,4511.60,4511.60,0.16,0.16
InnoDB,oltp_insert,4,25000000,1,90,4381.35,4381.35,0.16,0.16
InnoDB,oltp_insert,4,25000000,1,100,4572.52,4572.52,0.15,0.15
InnoDB,oltp_insert,4,25000000,1,110,4833.23,4833.23,0.16,0.16
InnoDB,oltp_insert,4,25000000,1,120,4427.90,4427.90,0.16,0.16
InnoDB,oltp_insert,4,25000000,1,130,4485.29,4485.29,0.15,0.15
InnoDB,oltp_insert,4,25000000,1,140,4527.94,4527.94,0.16,0.16
InnoDB,oltp_insert,4,25000000,1,150,4141.40,4141.40,0.16,0.16
InnoDB,oltp_insert,4,25000000,1,160,4283.21,4283.21,0.16,0.16
InnoDB,oltp_insert,4,25000000,1,170,4423.12,4423.12,0.16,0.16
InnoDB,oltp_insert,4,25000000,1,180,4481.69,4481.69,0.16,0.16
InnoDB,oltp_write_only,4,25000000,1,10,488.64,2932.56,34.95,34.95
InnoDB,oltp_write_only,4,25000000,1,20,520.28,3121.90,31.94,31.94
InnoDB,oltp_write_only,4,25000000,1,30,526.49,3158.65,30.26,30.26
InnoDB,oltp_write_only,4,25000000,1,40,505.08,3030.60,30.81,30.81
InnoDB,oltp_write_only,4,25000000,1,50,484.49,2907.05,33.12,33.12
InnoDB,oltp_write_only,4,25000000,1,60,521.60,3129.91,31.94,31.94
InnoDB,oltp_write_only,4,25000000,1,70,516.63,3099.19,33.12,33.12
InnoDB,oltp_write_only,4,25000000,1,80,532.77,3196.92,29.72,29.72
InnoDB,oltp_write_only,4,25000000,1,90,534.31,3205.86,26.68,26.68
InnoDB,oltp_write_only,4,25000000,1,100,486.59,2919.94,30.26,30.26
InnoDB,oltp_write_only,4,25000000,1,110,515.99,3095.46,34.95,34.95
InnoDB,oltp_write_only,4,25000000,1,120,529.61,3177.67,29.19,29.19
InnoDB,oltp_write_only,4,25000000,1,130,533.79,3202.73,27.17,27.17
InnoDB,oltp_write_only,4,25000000,1,140,556.35,3337.89,22.69,22.69
InnoDB,oltp_write_only,4,25000000,1,150,537.16,3223.06,26.68,26.68
InnoDB,oltp_write_only,4,25000000,1,160,492.60,2956.01,28.16,28.16
InnoDB,oltp_write_only,4,25000000,1,170,540.20,3240.58,26.20,26.20
InnoDB,oltp_write_only,4,25000000,1,180,571.51,3429.54,21.89,21.89
TidesDB,oltp_read_write,4,25000000,1,10,764.01,15284.39,8.58,8.58
TidesDB,oltp_read_write,4,25000000,1,20,719.41,14389.30,9.56,9.56
TidesDB,oltp_read_write,4,25000000,1,30,674.40,13486.19,11.04,11.04
TidesDB,oltp_read_write,4,25000000,1,40,641.20,12824.51,11.65,11.65
TidesDB,oltp_read_write,4,25000000,1,50,616.00,12319.19,12.08,12.08
TidesDB,oltp_read_write,4,25000000,1,60,618.50,12370.48,11.87,11.87
TidesDB,oltp_read_write,4,25000000,1,70,598.10,11963.52,12.52,12.52
TidesDB,oltp_read_write,4,25000000,1,80,600.80,12015.18,12.30,12.30
TidesDB,oltp_read_write,4,25000000,1,90,595.64,11913.08,12.52,12.52
TidesDB,oltp_read_write,4,25000000,1,100,599.50,11990.18,12.52,12.52
TidesDB,oltp_read_write,4,25000000,1,110,592.00,11838.75,12.75,12.75
TidesDB,oltp_read_write,4,25000000,1,120,592.40,11847.68,12.52,12.52
TidesDB,oltp_read_write,4,25000000,1,130,592.89,11859.00,12.75,12.75
TidesDB,oltp_read_write,4,25000000,1,140,598.10,11961.58,12.30,12.30
TidesDB,oltp_read_write,4,25000000,1,150,596.20,11924.96,12.75,12.75
TidesDB,oltp_read_write,4,25000000,1,160,586.90,11736.25,12.98,12.98
TidesDB,oltp_read_write,4,25000000,1,170,586.90,11740.13,12.98,12.98
TidesDB,oltp_read_write,4,25000000,1,180,587.00,11738.59,12.75,12.75
TidesDB,oltp_point_select,4,25000000,1,10,27251.19,27251.19,0.19,0.19
TidesDB,oltp_point_select,4,25000000,1,20,27177.32,27177.32,0.19,0.19
TidesDB,oltp_point_select,4,25000000,1,30,26830.75,26830.75,0.19,0.19
TidesDB,oltp_point_select,4,25000000,1,40,26711.39,26711.39,0.19,0.19
TidesDB,oltp_point_select,4,25000000,1,50,26648.58,26648.58,0.19,0.19
TidesDB,oltp_point_select,4,25000000,1,60,26382.93,26382.93,0.19,0.19
TidesDB,oltp_point_select,4,25000000,1,70,26615.68,26615.68,0.19,0.19
TidesDB,oltp_point_select,4,25000000,1,80,26440.99,26440.99,0.19,0.19
TidesDB,oltp_point_select,4,25000000,1,90,26539.39,26539.39,0.19,0.19
TidesDB,oltp_point_select,4,25000000,1,100,26458.32,26458.32,0.20,0.20
TidesDB,oltp_point_select,4,25000000,1,110,26075.34,26075.34,0.20,0.20
TidesDB,oltp_point_select,4,25000000,1,120,26114.07,26114.07,0.20,0.20
TidesDB,oltp_point_select,4,25000000,1,130,26076.27,26076.27,0.20,0.20
TidesDB,oltp_point_select,4,25000000,1,140,26378.22,26378.22,0.20,0.20
TidesDB,oltp_point_select,4,25000000,1,150,26261.98,26261.98,0.20,0.20
TidesDB,oltp_point_select,4,25000000,1,160,26394.18,26394.18,0.20,0.20
TidesDB,oltp_point_select,4,25000000,1,170,26477.78,26477.78,0.20,0.20
TidesDB,oltp_insert,4,25000000,1,10,42789.42,42789.52,0.10,0.10
TidesDB,oltp_insert,4,25000000,1,20,42555.72,42555.62,0.10,0.10
TidesDB,oltp_insert,4,25000000,1,30,43612.69,43612.69,0.10,0.10
TidesDB,oltp_insert,4,25000000,1,40,43580.66,43580.66,0.10,0.10
TidesDB,oltp_insert,4,25000000,1,50,41931.86,41931.86,0.11,0.11
TidesDB,oltp_insert,4,25000000,1,60,40314.37,40314.37,0.13,0.13
TidesDB,oltp_insert,4,25000000,1,70,43391.20,43391.20,0.10,0.10
TidesDB,oltp_insert,4,25000000,1,80,43132.29,43132.29,0.10,0.10
TidesDB,oltp_insert,4,25000000,1,90,42952.15,42952.15,0.10,0.10
TidesDB,oltp_insert,4,25000000,1,100,42300.20,42300.20,0.10,0.10
TidesDB,oltp_insert,4,25000000,1,110,38070.28,38070.28,0.14,0.14
TidesDB,oltp_insert,4,25000000,1,120,42738.74,42738.74,0.10,0.10
TidesDB,oltp_insert,4,25000000,1,130,42569.46,42569.46,0.10,0.10
TidesDB,oltp_insert,4,25000000,1,140,43023.05,43023.05,0.10,0.10
TidesDB,oltp_insert,4,25000000,1,150,43366.29,43366.29,0.10,0.10
TidesDB,oltp_insert,4,25000000,1,160,43165.87,43165.87,0.10,0.10
TidesDB,oltp_insert,4,25000000,1,170,42878.91,42878.91,0.10,0.10
TidesDB,oltp_write_only,4,25000000,1,10,5204.84,31229.83,0.99,0.99
TidesDB,oltp_write_only,4,25000000,1,20,4964.29,29786.23,1.03,1.03
TidesDB,oltp_write_only,4,25000000,1,30,4793.79,28762.77,1.08,1.08
TidesDB,oltp_write_only,4,25000000,1,40,4724.41,28346.25,1.08,1.08
TidesDB,oltp_write_only,4,25000000,1,50,4641.31,27847.69,1.10,1.10
TidesDB,oltp_write_only,4,25000000,1,60,4637.28,27823.59,1.08,1.08
TidesDB,oltp_write_only,4,25000000,1,70,4603.32,27620.09,1.10,1.10
TidesDB,oltp_write_only,4,25000000,1,80,4611.23,27667.27,1.10,1.10
TidesDB,oltp_write_only,4,25000000,1,90,4618.90,27713.10,1.10,1.10
TidesDB,oltp_write_only,4,25000000,1,100,4606.41,27638.83,1.08,1.08
TidesDB,oltp_write_only,4,25000000,1,110,4614.87,27689.42,1.10,1.10
TidesDB,oltp_write_only,4,25000000,1,120,4594.28,27565.39,1.10,1.10
TidesDB,oltp_write_only,4,25000000,1,130,4618.42,27710.60,1.10,1.10
TidesDB,oltp_write_only,4,25000000,1,140,4621.77,27730.55,1.10,1.10
TidesDB,oltp_write_only,4,25000000,1,150,4595.42,27572.80,1.10,1.10
TidesDB,oltp_write_only,4,25000000,1,160,4593.10,27558.59,1.10,1.10
TidesDB,oltp_write_only,4,25000000,1,170,4607.75,27646.47,1.10,1.10
InnoDB,oltp_read_write,8,25000000,1,10,457.55,9159.13,51.94,51.94
InnoDB,oltp_read_write,8,25000000,1,20,445.76,8918.35,53.85,53.85
InnoDB,oltp_read_write,8,25000000,1,30,378.13,7558.78,52.89,52.89
InnoDB,oltp_read_write,8,25000000,1,40,385.66,7718.00,52.89,52.89
InnoDB,oltp_read_write,8,25000000,1,50,474.24,9481.76,50.11,50.11
InnoDB,oltp_read_write,8,25000000,1,60,468.61,9374.61,53.85,53.85
InnoDB,oltp_read_write,8,25000000,1,70,389.67,7792.01,56.84,56.84
